0,85.1844652541494
2,67.0886634622777
4,63.7585246572126
6,61.2774625839699
8,56.7932987221086
10,48.8759014869692
12,46.8740847523955
14,47.6413565182216
16,44.3566538791804
18,40.7323653831754
20,41.2368980984404
